"experiment"	"subject"	"condition"	"conditionC"	"totalTrialNum"	"totalTrialNumC"	"blockNum"	"imageName"	"isRight"
"4359"	"4"	"kb9"	"silence"	"-0.5"	3	-8.5	1	"hb1.png"	1
"4360"	"4"	"kb9"	"silence"	"-0.5"	4	-7.5	1	"ha2.png"	0
"4361"	"4"	"kb9"	"silence"	"-0.5"	5	-6.5	1	"hb2.png"	1
"4362"	"4"	"kb9"	"silence"	"-0.5"	6	-5.5	1	"ha1.png"	1
"4363"	"4"	"kb9"	"silence"	"-0.5"	7	-4.5	1	"ha3.png"	0
"4364"	"4"	"kb9"	"silence"	"-0.5"	8	-3.5	2	"hb3.png"	1
"4365"	"4"	"kb9"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4366"	"4"	"kb9"	"silence"	"-0.5"	10	-1.5	2	"hb1.png"	1
"4367"	"4"	"kb9"	"silence"	"-0.5"	11	-0.5	2	"hb1.png"	1
"4368"	"4"	"kb9"	"silence"	"-0.5"	12	0.5	2	"ha2.png"	1
"4369"	"4"	"kb9"	"silence"	"-0.5"	13	1.5	2	"hb2.png"	1
"4370"	"4"	"kb9"	"silence"	"-0.5"	14	2.5	2	"ha1.png"	1
"4371"	"4"	"kb9"	"silence"	"-0.5"	15	3.5	2	"ha3.png"	1
"4372"	"4"	"kb9"	"silence"	"-0.5"	16	4.5	3	"hb3.png"	1
"4373"	"4"	"kb9"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4374"	"4"	"kb9"	"silence"	"-0.5"	18	6.5	3	"hb1.png"	1
"4375"	"4"	"kb9"	"silence"	"-0.5"	19	7.5	3	"hb1.png"	1
"4376"	"4"	"kb9"	"silence"	"-0.5"	20	8.5	3	"ha2.png"	1
"4377"	"4"	"kb9"	"silence"	"-0.5"	21	9.5	3	"hb2.png"	1
"4378"	"4"	"kb9"	"silence"	"-0.5"	22	10.5	3	"ha1.png"	1
"4379"	"4"	"kb9"	"silence"	"-0.5"	23	11.5	3	"ha3.png"	1
"4380"	"4"	"ky8"	"silence"	"-0.5"	0	-11.5	1	"hb1.png"	0
"4381"	"4"	"ky8"	"silence"	"-0.5"	1	-10.5	1	"ha1.png"	1
"4382"	"4"	"ky8"	"silence"	"-0.5"	2	-9.5	1	"hb2.png"	1
"4383"	"4"	"ky8"	"silence"	"-0.5"	3	-8.5	1	"hb3.png"	1
"4384"	"4"	"ky8"	"silence"	"-0.5"	4	-7.5	1	"ha2.png"	0
"4385"	"4"	"ky8"	"silence"	"-0.5"	5	-6.5	1	"ha1.png"	1
"4386"	"4"	"ky8"	"silence"	"-0.5"	6	-5.5	1	"hb1.png"	1
"4387"	"4"	"ky8"	"silence"	"-0.5"	7	-4.5	1	"ha3.png"	0
"4388"	"4"	"ky8"	"silence"	"-0.5"	8	-3.5	2	"hb1.png"	1
"4389"	"4"	"ky8"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4390"	"4"	"ky8"	"silence"	"-0.5"	10	-1.5	2	"hb2.png"	1
"4391"	"4"	"ky8"	"silence"	"-0.5"	11	-0.5	2	"hb3.png"	0
"4392"	"4"	"ky8"	"silence"	"-0.5"	12	0.5	2	"ha2.png"	0
"4393"	"4"	"ky8"	"silence"	"-0.5"	13	1.5	2	"ha1.png"	1
"4394"	"4"	"ky8"	"silence"	"-0.5"	14	2.5	2	"hb1.png"	1
"4395"	"4"	"ky8"	"silence"	"-0.5"	15	3.5	2	"ha3.png"	1
"4396"	"4"	"ky8"	"silence"	"-0.5"	16	4.5	3	"hb1.png"	1
"4397"	"4"	"ky8"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4398"	"4"	"ky8"	"silence"	"-0.5"	18	6.5	3	"hb2.png"	1
"4399"	"4"	"ky8"	"silence"	"-0.5"	19	7.5	3	"hb3.png"	0
"4400"	"4"	"ky8"	"silence"	"-0.5"	20	8.5	3	"ha2.png"	0
"4401"	"4"	"ky8"	"silence"	"-0.5"	21	9.5	3	"ha1.png"	1
"4402"	"4"	"ky8"	"silence"	"-0.5"	22	10.5	3	"hb1.png"	1
"4403"	"4"	"ky8"	"silence"	"-0.5"	23	11.5	3	"ha3.png"	0
"4404"	"4"	"ma7_1k"	"verb"	"0.5"	0	-11.5	1	"ha2.png"	0
"4405"	"4"	"ma7_1k"	"verb"	"0.5"	1	-10.5	1	"hb3.png"	1
"4406"	"4"	"ma7_1k"	"verb"	"0.5"	2	-9.5	1	"hb1.png"	0
"4407"	"4"	"ma7_1k"	"verb"	"0.5"	3	-8.5	1	"ha1.png"	1
"4408"	"4"	"ma7_1k"	"verb"	"0.5"	4	-7.5	1	"ha3.png"	1
"4409"	"4"	"ma7_1k"	"verb"	"0.5"	5	-6.5	1	"hb2.png"	1
"4410"	"4"	"ma7_1k"	"verb"	"0.5"	6	-5.5	1	"hb1.png"	1
"4411"	"4"	"ma7_1k"	"verb"	"0.5"	7	-4.5	1	"ha1.png"	1
"4412"	"4"	"ma7_1k"	"verb"	"0.5"	8	-3.5	2	"ha2.png"	1
"4413"	"4"	"ma7_1k"	"verb"	"0.5"	9	-2.5	2	"hb3.png"	1
"4414"	"4"	"ma7_1k"	"verb"	"0.5"	10	-1.5	2	"hb1.png"	1
"4415"	"4"	"ma7_1k"	"verb"	"0.5"	11	-0.5	2	"ha1.png"	1
"4416"	"4"	"ma7_1k"	"verb"	"0.5"	12	0.5	2	"ha3.png"	1
"4417"	"4"	"ma7_1k"	"verb"	"0.5"	13	1.5	2	"hb2.png"	1
"4418"	"4"	"ma7_1k"	"verb"	"0.5"	14	2.5	2	"hb1.png"	1
"4419"	"4"	"ma7_1k"	"verb"	"0.5"	15	3.5	2	"ha1.png"	1
"4420"	"4"	"ma7_1k"	"verb"	"0.5"	16	4.5	3	"ha2.png"	1
"4421"	"4"	"ma7_1k"	"verb"	"0.5"	17	5.5	3	"hb3.png"	1
"4422"	"4"	"ma7_1k"	"verb"	"0.5"	18	6.5	3	"hb1.png"	1
"4423"	"4"	"ma7_1k"	"verb"	"0.5"	19	7.5	3	"ha1.png"	1
"4424"	"4"	"ma7_1k"	"verb"	"0.5"	20	8.5	3	"ha3.png"	1
"4425"	"4"	"ma7_1k"	"verb"	"0.5"	21	9.5	3	"hb2.png"	1
"4426"	"4"	"ma7_1k"	"verb"	"0.5"	22	10.5	3	"hb1.png"	1
"4427"	"4"	"ma7_1k"	"verb"	"0.5"	23	11.5	3	"ha1.png"	1
"4428"	"4"	"ma7"	"verb"	"0.5"	0	-11.5	1	"hb3.png"	0
"4429"	"4"	"ma7"	"verb"	"0.5"	1	-10.5	1	"hb1.png"	1
"4430"	"4"	"ma7"	"verb"	"0.5"	2	-9.5	1	"ha1.png"	1
"4431"	"4"	"ma7"	"verb"	"0.5"	3	-8.5	1	"ha1.png"	0
"4432"	"4"	"ma7"	"verb"	"0.5"	4	-7.5	1	"hb2.png"	1
"4433"	"4"	"ma7"	"verb"	"0.5"	5	-6.5	1	"ha2.png"	1
"4434"	"4"	"ma7"	"verb"	"0.5"	6	-5.5	1	"ha3.png"	0
"4435"	"4"	"ma7"	"verb"	"0.5"	7	-4.5	1	"hb1.png"	0
"4436"	"4"	"ma7"	"verb"	"0.5"	8	-3.5	2	"hb3.png"	1
"4437"	"4"	"ma7"	"verb"	"0.5"	9	-2.5	2	"hb1.png"	1
"4438"	"4"	"ma7"	"verb"	"0.5"	10	-1.5	2	"ha1.png"	1
"4439"	"4"	"ma7"	"verb"	"0.5"	11	-0.5	2	"ha1.png"	1
"4440"	"4"	"ma7"	"verb"	"0.5"	12	0.5	2	"hb2.png"	1
"4441"	"4"	"ma7"	"verb"	"0.5"	13	1.5	2	"ha2.png"	0
"4442"	"4"	"ma7"	"verb"	"0.5"	14	2.5	2	"ha3.png"	1
"4443"	"4"	"ma7"	"verb"	"0.5"	15	3.5	2	"hb1.png"	0
"4444"	"4"	"ma7"	"verb"	"0.5"	16	4.5	3	"hb3.png"	1
"4445"	"4"	"ma7"	"verb"	"0.5"	17	5.5	3	"hb1.png"	1
"4446"	"4"	"ma7"	"verb"	"0.5"	18	6.5	3	"ha1.png"	1
"4447"	"4"	"ma7"	"verb"	"0.5"	19	7.5	3	"ha1.png"	1
"4448"	"4"	"ma7"	"verb"	"0.5"	20	8.5	3	"hb2.png"	1
"4449"	"4"	"ma7"	"verb"	"0.5"	21	9.5	3	"ha2.png"	1
"4450"	"4"	"ma7"	"verb"	"0.5"	22	10.5	3	"ha3.png"	0
"4451"	"4"	"ma7"	"verb"	"0.5"	23	11.5	3	"hb1.png"	1
"4452"	"4"	"mg8"	"silence"	"-0.5"	0	-11.5	1	"ha1.png"	1
"4453"	"4"	"mg8"	"silence"	"-0.5"	1	-10.5	1	"ha1.png"	1
"4454"	"4"	"mg8"	"silence"	"-0.5"	2	-9.5	1	"hb1.png"	1
"4455"	"4"	"mg8"	"silence"	"-0.5"	3	-8.5	1	"hb1.png"	1
"4456"	"4"	"mg8"	"silence"	"-0.5"	4	-7.5	1	"ha2.png"	1
"4457"	"4"	"mg8"	"silence"	"-0.5"	5	-6.5	1	"ha3.png"	0
"4458"	"4"	"mg8"	"silence"	"-0.5"	6	-5.5	1	"hb2.png"	1
"4459"	"4"	"mg8"	"silence"	"-0.5"	7	-4.5	1	"hb3.png"	0
"4460"	"4"	"mg8"	"silence"	"-0.5"	8	-3.5	2	"ha1.png"	1
"4461"	"4"	"mg8"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4462"	"4"	"mg8"	"silence"	"-0.5"	10	-1.5	2	"hb1.png"	1
"4463"	"4"	"mg8"	"silence"	"-0.5"	11	-0.5	2	"hb1.png"	1
"4464"	"4"	"mg8"	"silence"	"-0.5"	12	0.5	2	"ha2.png"	1
"4465"	"4"	"mg8"	"silence"	"-0.5"	13	1.5	2	"ha3.png"	1
"4466"	"4"	"mg8"	"silence"	"-0.5"	14	2.5	2	"hb2.png"	0
"4467"	"4"	"mg8"	"silence"	"-0.5"	15	3.5	2	"hb3.png"	1
"4468"	"4"	"mg8"	"silence"	"-0.5"	16	4.5	3	"ha1.png"	1
"4469"	"4"	"mg8"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4470"	"4"	"mg8"	"silence"	"-0.5"	18	6.5	3	"hb1.png"	1
"4471"	"4"	"mg8"	"silence"	"-0.5"	19	7.5	3	"hb1.png"	1
"4472"	"4"	"mg8"	"silence"	"-0.5"	20	8.5	3	"ha2.png"	1
"4473"	"4"	"mg8"	"silence"	"-0.5"	21	9.5	3	"ha3.png"	1
"4474"	"4"	"mg8"	"silence"	"-0.5"	22	10.5	3	"hb2.png"	1
"4475"	"4"	"mg8"	"silence"	"-0.5"	23	11.5	3	"hb3.png"	1
"4476"	"4"	"mm8"	"silence"	"-0.5"	0	-11.5	1	"ha1.png"	1
"4477"	"4"	"mm8"	"silence"	"-0.5"	1	-10.5	1	"ha1.png"	0
"4478"	"4"	"mm8"	"silence"	"-0.5"	2	-9.5	1	"hb3.png"	1
"4479"	"4"	"mm8"	"silence"	"-0.5"	3	-8.5	1	"hb1.png"	0
"4480"	"4"	"mm8"	"silence"	"-0.5"	4	-7.5	1	"ha3.png"	1
"4481"	"4"	"mm8"	"silence"	"-0.5"	5	-6.5	1	"hb2.png"	1
"4482"	"4"	"mm8"	"silence"	"-0.5"	6	-5.5	1	"ha2.png"	1
"4483"	"4"	"mm8"	"silence"	"-0.5"	7	-4.5	1	"hb1.png"	1
"4484"	"4"	"mm8"	"silence"	"-0.5"	8	-3.5	2	"ha1.png"	1
"4485"	"4"	"mm8"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4486"	"4"	"mm8"	"silence"	"-0.5"	10	-1.5	2	"hb3.png"	1
"4487"	"4"	"mm8"	"silence"	"-0.5"	11	-0.5	2	"hb1.png"	1
"4488"	"4"	"mm8"	"silence"	"-0.5"	12	0.5	2	"ha3.png"	1
"4489"	"4"	"mm8"	"silence"	"-0.5"	13	1.5	2	"hb2.png"	1
"4490"	"4"	"mm8"	"silence"	"-0.5"	14	2.5	2	"ha2.png"	1
"4491"	"4"	"mm8"	"silence"	"-0.5"	15	3.5	2	"hb1.png"	1
"4492"	"4"	"mm8"	"silence"	"-0.5"	16	4.5	3	"ha1.png"	1
"4493"	"4"	"mm8"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4494"	"4"	"mm8"	"silence"	"-0.5"	18	6.5	3	"hb3.png"	1
"4495"	"4"	"mm8"	"silence"	"-0.5"	19	7.5	3	"hb1.png"	1
"4496"	"4"	"mm8"	"silence"	"-0.5"	20	8.5	3	"ha3.png"	1
"4497"	"4"	"mm8"	"silence"	"-0.5"	21	9.5	3	"hb2.png"	1
"4498"	"4"	"mm8"	"silence"	"-0.5"	22	10.5	3	"ha2.png"	1
"4499"	"4"	"mm8"	"silence"	"-0.5"	23	11.5	3	"hb1.png"	1
"4500"	"4"	"ms7"	"verb"	"0.5"	0	-11.5	1	"hb1.png"	0
"4501"	"4"	"ms7"	"verb"	"0.5"	1	-10.5	1	"ha3.png"	0
"4502"	"4"	"ms7"	"verb"	"0.5"	2	-9.5	1	"ha1.png"	0
"4503"	"4"	"ms7"	"verb"	"0.5"	3	-8.5	1	"hb1.png"	1
"4504"	"4"	"ms7"	"verb"	"0.5"	4	-7.5	1	"hb2.png"	0
"4505"	"4"	"ms7"	"verb"	"0.5"	5	-6.5	1	"ha1.png"	1
"4506"	"4"	"ms7"	"verb"	"0.5"	6	-5.5	1	"hb3.png"	1
"4507"	"4"	"ms7"	"verb"	"0.5"	7	-4.5	1	"ha2.png"	1
"4508"	"4"	"ms7"	"verb"	"0.5"	8	-3.5	2	"hb1.png"	0
"4509"	"4"	"ms7"	"verb"	"0.5"	9	-2.5	2	"ha3.png"	0
"4510"	"4"	"ms7"	"verb"	"0.5"	10	-1.5	2	"ha1.png"	0
"4511"	"4"	"ms7"	"verb"	"0.5"	11	-0.5	2	"hb1.png"	0
"4512"	"4"	"ms7"	"verb"	"0.5"	12	0.5	2	"hb2.png"	0
"4513"	"4"	"ms7"	"verb"	"0.5"	13	1.5	2	"ha1.png"	1
"4514"	"4"	"ms7"	"verb"	"0.5"	14	2.5	2	"hb3.png"	1
"4515"	"4"	"ms7"	"verb"	"0.5"	15	3.5	2	"ha2.png"	0
"4516"	"4"	"ms7"	"verb"	"0.5"	16	4.5	3	"hb1.png"	1
"4517"	"4"	"ms7"	"verb"	"0.5"	17	5.5	3	"ha3.png"	1
"4518"	"4"	"ms7"	"verb"	"0.5"	18	6.5	3	"ha1.png"	1
"4519"	"4"	"ms7"	"verb"	"0.5"	19	7.5	3	"hb1.png"	1
"4520"	"4"	"ms7"	"verb"	"0.5"	20	8.5	3	"hb2.png"	1
"4521"	"4"	"ms7"	"verb"	"0.5"	21	9.5	3	"ha1.png"	1
"4522"	"4"	"ms7"	"verb"	"0.5"	22	10.5	3	"hb3.png"	1
"4523"	"4"	"ms7"	"verb"	"0.5"	23	11.5	3	"ha2.png"	1
"4524"	"4"	"nd8"	"silence"	"-0.5"	0	-11.5	1	"ha3.png"	0
"4525"	"4"	"nd8"	"silence"	"-0.5"	1	-10.5	1	"hb3.png"	1
"4526"	"4"	"nd8"	"silence"	"-0.5"	2	-9.5	1	"hb1.png"	0
"4527"	"4"	"nd8"	"silence"	"-0.5"	3	-8.5	1	"ha1.png"	1
"4528"	"4"	"nd8"	"silence"	"-0.5"	4	-7.5	1	"ha2.png"	1
"4529"	"4"	"nd8"	"silence"	"-0.5"	5	-6.5	1	"hb2.png"	0
"4530"	"4"	"nd8"	"silence"	"-0.5"	6	-5.5	1	"ha1.png"	0
"4531"	"4"	"nd8"	"silence"	"-0.5"	7	-4.5	1	"hb1.png"	1
"4532"	"4"	"nd8"	"silence"	"-0.5"	8	-3.5	2	"ha3.png"	1
"4533"	"4"	"nd8"	"silence"	"-0.5"	9	-2.5	2	"hb3.png"	1
"4534"	"4"	"nd8"	"silence"	"-0.5"	10	-1.5	2	"hb1.png"	0
"4535"	"4"	"nd8"	"silence"	"-0.5"	11	-0.5	2	"ha1.png"	1
"4536"	"4"	"nd8"	"silence"	"-0.5"	12	0.5	2	"ha2.png"	0
"4537"	"4"	"nd8"	"silence"	"-0.5"	13	1.5	2	"hb2.png"	0
"4538"	"4"	"nd8"	"silence"	"-0.5"	14	2.5	2	"ha1.png"	1
"4539"	"4"	"nd8"	"silence"	"-0.5"	15	3.5	2	"hb1.png"	1
"4540"	"4"	"nd8"	"silence"	"-0.5"	16	4.5	3	"ha3.png"	0
"4541"	"4"	"nd8"	"silence"	"-0.5"	17	5.5	3	"hb3.png"	1
"4542"	"4"	"nd8"	"silence"	"-0.5"	18	6.5	3	"hb1.png"	0
"4543"	"4"	"nd8"	"silence"	"-0.5"	19	7.5	3	"ha1.png"	1
"4544"	"4"	"nd8"	"silence"	"-0.5"	20	8.5	3	"ha2.png"	0
"4545"	"4"	"nd8"	"silence"	"-0.5"	21	9.5	3	"hb2.png"	1
"4546"	"4"	"nd8"	"silence"	"-0.5"	22	10.5	3	"ha1.png"	1
"4547"	"4"	"nd8"	"silence"	"-0.5"	23	11.5	3	"hb1.png"	0
"4548"	"4"	"pt9"	"silence"	"-0.5"	0	-11.5	1	"hb1.png"	1
"4549"	"4"	"pt9"	"silence"	"-0.5"	1	-10.5	1	"ha3.png"	1
"4550"	"4"	"pt9"	"silence"	"-0.5"	2	-9.5	1	"ha1.png"	1
"4551"	"4"	"pt9"	"silence"	"-0.5"	3	-8.5	1	"hb2.png"	0
"4552"	"4"	"pt9"	"silence"	"-0.5"	4	-7.5	1	"hb3.png"	1
"4553"	"4"	"pt9"	"silence"	"-0.5"	5	-6.5	1	"ha1.png"	1
"4554"	"4"	"pt9"	"silence"	"-0.5"	6	-5.5	1	"hb1.png"	1
"4555"	"4"	"pt9"	"silence"	"-0.5"	7	-4.5	1	"ha2.png"	0
"4556"	"4"	"pt9"	"silence"	"-0.5"	8	-3.5	2	"hb1.png"	1
"4557"	"4"	"pt9"	"silence"	"-0.5"	9	-2.5	2	"ha3.png"	1
"4558"	"4"	"pt9"	"silence"	"-0.5"	10	-1.5	2	"ha1.png"	1
"4559"	"4"	"pt9"	"silence"	"-0.5"	11	-0.5	2	"hb2.png"	1
"4560"	"4"	"pt9"	"silence"	"-0.5"	12	0.5	2	"hb3.png"	0
"4561"	"4"	"pt9"	"silence"	"-0.5"	13	1.5	2	"ha1.png"	1
"4562"	"4"	"pt9"	"silence"	"-0.5"	14	2.5	2	"hb1.png"	1
"4563"	"4"	"pt9"	"silence"	"-0.5"	15	3.5	2	"ha2.png"	0
"4564"	"4"	"pt9"	"silence"	"-0.5"	16	4.5	3	"hb1.png"	1
"4565"	"4"	"pt9"	"silence"	"-0.5"	17	5.5	3	"ha3.png"	1
"4566"	"4"	"pt9"	"silence"	"-0.5"	18	6.5	3	"ha1.png"	1
"4567"	"4"	"pt9"	"silence"	"-0.5"	19	7.5	3	"hb2.png"	1
"4568"	"4"	"pt9"	"silence"	"-0.5"	20	8.5	3	"hb3.png"	1
"4569"	"4"	"pt9"	"silence"	"-0.5"	21	9.5	3	"ha1.png"	1
"4570"	"4"	"pt9"	"silence"	"-0.5"	22	10.5	3	"hb1.png"	1
"4571"	"4"	"pt9"	"silence"	"-0.5"	23	11.5	3	"ha2.png"	0
"4572"	"4"	"sl7"	"verb"	"0.5"	0	-11.5	1	"ha1.png"	0
"4573"	"4"	"sl7"	"verb"	"0.5"	1	-10.5	1	"hb1.png"	0
"4574"	"4"	"sl7"	"verb"	"0.5"	2	-9.5	1	"hb1.png"	1
"4575"	"4"	"sl7"	"verb"	"0.5"	3	-8.5	1	"ha1.png"	1
"4576"	"4"	"sl7"	"verb"	"0.5"	4	-7.5	1	"ha2.png"	0
"4577"	"4"	"sl7"	"verb"	"0.5"	5	-6.5	1	"hb2.png"	1
"4578"	"4"	"sl7"	"verb"	"0.5"	6	-5.5	1	"ha3.png"	1
"4579"	"4"	"sl7"	"verb"	"0.5"	7	-4.5	1	"hb3.png"	1
"4580"	"4"	"sl7"	"verb"	"0.5"	8	-3.5	2	"ha1.png"	1
"4581"	"4"	"sl7"	"verb"	"0.5"	9	-2.5	2	"hb1.png"	1
"4582"	"4"	"sl7"	"verb"	"0.5"	10	-1.5	2	"hb1.png"	0
"4583"	"4"	"sl7"	"verb"	"0.5"	11	-0.5	2	"ha1.png"	0
"4584"	"4"	"sl7"	"verb"	"0.5"	12	0.5	2	"ha2.png"	1
"4585"	"4"	"sl7"	"verb"	"0.5"	13	1.5	2	"hb2.png"	1
"4586"	"4"	"sl7"	"verb"	"0.5"	14	2.5	2	"ha3.png"	1
"4587"	"4"	"sl7"	"verb"	"0.5"	15	3.5	2	"hb3.png"	1
"4588"	"4"	"sl7"	"verb"	"0.5"	16	4.5	3	"ha1.png"	1
"4589"	"4"	"sl7"	"verb"	"0.5"	17	5.5	3	"hb1.png"	1
"4590"	"4"	"sl7"	"verb"	"0.5"	18	6.5	3	"hb1.png"	1
"4591"	"4"	"sl7"	"verb"	"0.5"	19	7.5	3	"ha1.png"	1
"4592"	"4"	"sl7"	"verb"	"0.5"	20	8.5	3	"ha2.png"	0
"4593"	"4"	"sl7"	"verb"	"0.5"	21	9.5	3	"hb2.png"	1
"4594"	"4"	"sl7"	"verb"	"0.5"	22	10.5	3	"ha3.png"	1
"4595"	"4"	"sl7"	"verb"	"0.5"	23	11.5	3	"hb3.png"	1
"4596"	"4"	"sr9"	"silence"	"-0.5"	0	-11.5	1	"ha1.png"	1
"4597"	"4"	"sr9"	"silence"	"-0.5"	1	-10.5	1	"hb2.png"	0
"4598"	"4"	"sr9"	"silence"	"-0.5"	2	-9.5	1	"hb3.png"	1
"4599"	"4"	"sr9"	"silence"	"-0.5"	3	-8.5	1	"ha1.png"	1
"4600"	"4"	"sr9"	"silence"	"-0.5"	4	-7.5	1	"hb1.png"	1
"4601"	"4"	"sr9"	"silence"	"-0.5"	5	-6.5	1	"ha3.png"	1
"4602"	"4"	"sr9"	"silence"	"-0.5"	6	-5.5	1	"ha2.png"	1
"4603"	"4"	"sr9"	"silence"	"-0.5"	7	-4.5	1	"hb1.png"	0
"4604"	"4"	"sr9"	"silence"	"-0.5"	8	-3.5	2	"ha1.png"	1
"4605"	"4"	"sr9"	"silence"	"-0.5"	9	-2.5	2	"hb2.png"	0
"4606"	"4"	"sr9"	"silence"	"-0.5"	10	-1.5	2	"hb3.png"	1
"4607"	"4"	"sr9"	"silence"	"-0.5"	11	-0.5	2	"ha1.png"	1
"4608"	"4"	"sr9"	"silence"	"-0.5"	12	0.5	2	"hb1.png"	1
"4609"	"4"	"sr9"	"silence"	"-0.5"	13	1.5	2	"ha3.png"	1
"4610"	"4"	"sr9"	"silence"	"-0.5"	14	2.5	2	"ha2.png"	1
"4611"	"4"	"sr9"	"silence"	"-0.5"	15	3.5	2	"hb1.png"	1
"4612"	"4"	"sr9"	"silence"	"-0.5"	16	4.5	3	"ha1.png"	1
"4613"	"4"	"sr9"	"silence"	"-0.5"	17	5.5	3	"hb2.png"	0
"4614"	"4"	"sr9"	"silence"	"-0.5"	18	6.5	3	"hb3.png"	1
"4615"	"4"	"sr9"	"silence"	"-0.5"	19	7.5	3	"ha1.png"	1
"4616"	"4"	"sr9"	"silence"	"-0.5"	20	8.5	3	"hb1.png"	1
"4617"	"4"	"sr9"	"silence"	"-0.5"	21	9.5	3	"ha3.png"	1
"4618"	"4"	"sr9"	"silence"	"-0.5"	22	10.5	3	"ha2.png"	0
"4619"	"4"	"sr9"	"silence"	"-0.5"	23	11.5	3	"hb1.png"	1
"4620"	"4"	"uf_7_1k"	"silence"	"-0.5"	0	-11.5	1	"hb3.png"	0
"4621"	"4"	"uf_7_1k"	"silence"	"-0.5"	1	-10.5	1	"ha1.png"	1
"4622"	"4"	"uf_7_1k"	"silence"	"-0.5"	2	-9.5	1	"ha3.png"	0
"4623"	"4"	"uf_7_1k"	"silence"	"-0.5"	3	-8.5	1	"hb2.png"	1
"4624"	"4"	"uf_7_1k"	"silence"	"-0.5"	4	-7.5	1	"ha2.png"	0
"4625"	"4"	"uf_7_1k"	"silence"	"-0.5"	5	-6.5	1	"hb1.png"	1
"4626"	"4"	"uf_7_1k"	"silence"	"-0.5"	6	-5.5	1	"ha1.png"	1
"4627"	"4"	"uf_7_1k"	"silence"	"-0.5"	7	-4.5	1	"hb1.png"	1
"4628"	"4"	"uf_7_1k"	"silence"	"-0.5"	8	-3.5	2	"hb3.png"	1
"4629"	"4"	"uf_7_1k"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4630"	"4"	"uf_7_1k"	"silence"	"-0.5"	10	-1.5	2	"ha3.png"	0
"4631"	"4"	"uf_7_1k"	"silence"	"-0.5"	11	-0.5	2	"hb2.png"	1
"4632"	"4"	"uf_7_1k"	"silence"	"-0.5"	12	0.5	2	"ha2.png"	1
"4633"	"4"	"uf_7_1k"	"silence"	"-0.5"	13	1.5	2	"hb1.png"	0
"4634"	"4"	"uf_7_1k"	"silence"	"-0.5"	14	2.5	2	"ha1.png"	1
"4635"	"4"	"uf_7_1k"	"silence"	"-0.5"	15	3.5	2	"hb1.png"	1
"4636"	"4"	"uf_7_1k"	"silence"	"-0.5"	16	4.5	3	"hb3.png"	1
"4637"	"4"	"uf_7_1k"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4638"	"4"	"uf_7_1k"	"silence"	"-0.5"	18	6.5	3	"ha3.png"	0
"4639"	"4"	"uf_7_1k"	"silence"	"-0.5"	19	7.5	3	"hb2.png"	1
"4640"	"4"	"uf_7_1k"	"silence"	"-0.5"	20	8.5	3	"ha2.png"	1
"4641"	"4"	"uf_7_1k"	"silence"	"-0.5"	21	9.5	3	"hb1.png"	1
"4642"	"4"	"uf_7_1k"	"silence"	"-0.5"	22	10.5	3	"ha1.png"	1
"4643"	"4"	"uf_7_1k"	"silence"	"-0.5"	23	11.5	3	"hb1.png"	1
"4644"	"4"	"va8"	"silence"	"-0.5"	0	-11.5	1	"hb1.png"	1
"4645"	"4"	"va8"	"silence"	"-0.5"	1	-10.5	1	"ha1.png"	0
"4646"	"4"	"va8"	"silence"	"-0.5"	2	-9.5	1	"hb1.png"	1
"4647"	"4"	"va8"	"silence"	"-0.5"	3	-8.5	1	"ha3.png"	1
"4648"	"4"	"va8"	"silence"	"-0.5"	4	-7.5	1	"hb2.png"	0
"4649"	"4"	"va8"	"silence"	"-0.5"	5	-6.5	1	"ha1.png"	1
"4650"	"4"	"va8"	"silence"	"-0.5"	6	-5.5	1	"ha2.png"	0
"4651"	"4"	"va8"	"silence"	"-0.5"	7	-4.5	1	"hb3.png"	1
"4652"	"4"	"va8"	"silence"	"-0.5"	8	-3.5	2	"hb1.png"	1
"4653"	"4"	"va8"	"silence"	"-0.5"	9	-2.5	2	"ha1.png"	1
"4654"	"4"	"va8"	"silence"	"-0.5"	10	-1.5	2	"hb1.png"	1
"4655"	"4"	"va8"	"silence"	"-0.5"	11	-0.5	2	"ha3.png"	1
"4656"	"4"	"va8"	"silence"	"-0.5"	12	0.5	2	"hb2.png"	0
"4657"	"4"	"va8"	"silence"	"-0.5"	13	1.5	2	"ha1.png"	1
"4658"	"4"	"va8"	"silence"	"-0.5"	14	2.5	2	"ha2.png"	0
"4659"	"4"	"va8"	"silence"	"-0.5"	15	3.5	2	"hb3.png"	1
"4660"	"4"	"va8"	"silence"	"-0.5"	16	4.5	3	"hb1.png"	1
"4661"	"4"	"va8"	"silence"	"-0.5"	17	5.5	3	"ha1.png"	1
"4662"	"4"	"va8"	"silence"	"-0.5"	18	6.5	3	"hb1.png"	1
"4663"	"4"	"va8"	"silence"	"-0.5"	19	7.5	3	"ha3.png"	1
